wikidata_id,title,description,bucket,enwiki_title,country,relevance_start,relevance_end,pageviews_365d,points
Q113451506,Street Fighter II': Special Champion Edition,1993 video game edition | bucket: video_game,video_game,Street Fighter II': Special Champion Edition,,1993-01-01,1993-01-01,0,4
Q53641,Suburgatory,American sitcom | bucket: tv_series,tv_series,Suburgatory,United States,2011-09-28,2014-05-14,0,4
Q726887,Suddenly,2006 song by Toni Braxton | bucket: musical_work,musical_work,Suddenly (Toni Braxton song),United States,2006-02-01,2006-02-01,0,4
Q12516581,Suharso Monoarfa,Indonesian politician | bucket: human,human,Suharso Monoarfa,Indonesia,1954-10-31,,0,4
Q5533572,Suikoden I & II,2006 video game compilation developed by Konami | bucket: video_game,video_game,Suikoden I & II,,2006-02-23,2006-02-23,0,4
Q3090660,Summer Snow,Japanese TV series or program | bucket: tv_series,tv_series,Summer Snow (TV series),Japan,2000-07-07,2000-09-15,0,4
Q171326,Super Aguri F1,Formula One team | bucket: sports_team,sports_team,Super Aguri F1,Japan,2006-01-01,,0,4
Q4017,Supernova,2001 song by Oomph! | bucket: musical_work,musical_work,Supernova (Oomph! song),,2001-05-14,2001-05-14,0,4
Q727067,Superstition,single by Stevie Wonder | bucket: musical_work,musical_work,Superstition (song),United States,1972-11-01,1972-11-01,0,4
Q2368271,Supratisthitacaritra,Bodhisattva mentioned in the Lotus Sutra | bucket: fictional_character,fictional_character,Supratisthitacaritra,,,,0,4
Q298079,Surayud Chulanont,President of the Privy Council of Thailand | bucket: human,human,Surayud Chulanont,Thailand,1943-08-28,,0,4
Q2661877,Suryaprabha,bodhisattva whose specialty is sunlight and good health | bucket: fictional_character,fictional_character,Sūryaprabha,,,,0,4
Q7663078,Syracuse University Alma Mater,song | bucket: musical_work,musical_work,Syracuse University Alma Mater,,1893-01-01,1893-01-01,0,4
Q6978,TV total,German late-night television comedy talk show | bucket: tv_series,tv_series,TV total,Germany,1999-03-08,,0,4
Q924762,Ta-Bitjet,mythical creature | bucket: fictional_character,fictional_character,Ta-Bitjet,,,,0,4
Q3513520,Taboo Charming Mother,original video animation | bucket: film,film,Taboo Charming Mother,Japan,2003-01-01,2003-01-01,0,4
Q7675306,Tagonoura stable,Organization of sumo wrestlers | bucket: sports_team,sports_team,Tagonoura stable (2013),Japan,,,0,4
Q7676997,Takadagawa Stable,Organization of sumo wrestlers | bucket: sports_team,sports_team,Takadagawa stable,Japan,,,0,4
Q7677194,Takanohana stable,Stable of sumo wrestlers | bucket: sports_team,sports_team,Takanohana stable,Japan,,,0,4
Q7677288,Takasago stable,Japanese sumo wrestlers | bucket: sports_team,sports_team,Takasago stable,Japan,,,0,4
Q11546624,Takekuma stable,stable of sumo wrestlers | bucket: sports_team,sports_team,Takekuma stable,Japan,,,0,4
Q56485727,Takele Uma Benti,Ethiopian politician | bucket: human,human,Takele Uma Banti,Ethiopia,1981-01-01,,0,4
Q52621,Talent Suomi,television series | bucket: tv_series,tv_series,Talent Suomi,Finland,2007-09-30,,0,4
Q2777504,Tales of Frankenstein,1958 film | bucket: film,film,Tales of Frankenstein,,1958-01-01,1958-01-01,0,4
Q5960843,Tales of Phantasia: Narikiri Dungeon X,2010 video game | bucket: video_game,video_game,Tales of Phantasia: Narikiri Dungeon X,Japan,2010-08-05,2010-08-05,0,4
Q39370,Talking Dead,television series | bucket: tv_series,tv_series,Talking Dead,United States,2011-10-16,,0,4
Q7680700,Tamanoi stable,Organization of sumo wrestlers | bucket: sports_team,sports_team,Tamanoi stable,Japan,,,0,4
Q133361,Tanja Karpela,Finnish politician | bucket: human,human,Tanja Karpela,Finland,1970-08-22,,0,4
Q1237673,"Tariq Ahmad, Baron Ahmad of Wimbledon",British businessman and politician (born 1968) | bucket: human,human,"Tariq Ahmad, Baron Ahmad of Wimbledon",United Kingdom,1968-04-03,,0,4
Q1145531,Tatenen,god of the primordial mound in ancient Egyptian religion | bucket: fictional_character,fictional_character,Tatenen,,,,0,4
Q7688302,Tatsunami stable,organization of sumo wrestlers | bucket: sports_team,sports_team,Tatsunami stable,Japan,,,0,4
Q11598061,Tatsutagawa stable,bucket: sports_team,sports_team,Tatsutagawa stable,Japan,,,0,4
Q2389033,Tayt,Egyptian goddess | bucket: fictional_character,fictional_character,Tayt,,,,0,4
Q503553,Team 3C Casalinghi Jet Androni Giocattoli,cycling team | bucket: sports_team,sports_team,Team 3C Casalinghi Jet Androni Giocattoli,Italy,2005-01-01,2006-01-01,0,4
Q135701,Team Flanders-Baloise,cycling team | bucket: sports_team,sports_team,Team Flanders–Baloise,Belgium,1994-01-01,,0,4
Q400394,Team Novo Nordisk,cycling team (2008–) | bucket: sports_team,sports_team,Team Novo Nordisk,United States,2008-01-01,,0,4
Q247956,Team Picnic PostNL,men's cycling team (2005–) | bucket: sports_team,sports_team,Team Picnic–PostNL (men's team),Netherlands,2005-01-01,,0,4
Q688563,Team Vorarlberg,cycling team (1999-) | bucket: sports_team,sports_team,Team Vorarlberg,Austria,1999-01-01,,0,4
Q15983889,Teco Benson,Nigerian filmmaker | bucket: human,human,Teco Benson,Nigeria,,,0,4
Q116273,Tefnut,"deity of moisture, moist air, dew and rain in Ancient Egyptian religion | bucket: fictional_character",fictional_character,Tefnut,,,,0,4
Q41403,Teletubbies,British children's television series (1997–2001) | bucket: tv_series,tv_series,Teletubbies,United Kingdom,1997-03-31,2022-11-11,0,4
Q112631335,Temitope Adeshina,Nigerian athlete (born 1998) | bucket: human,human,Temitope Adeshina,Nigeria,1998-11-11,,0,4
Q456234,Tenax,cycling team (2003-2007) | bucket: sports_team,sports_team,Tenax (cycling team),Ireland; Italy,2003-01-01,2007-01-01,0,4
Q1132540,Tenshi Nanka Ja Nai,manga | bucket: film,film,I'm No Angel (manga),Japan,,,0,4
Q71910,Tetris,1984 tile-matching puzzle video game series | bucket: video_game,video_game,Tetris,Soviet Union,1984-06-06,1984-06-06,0,4
Q439206,The Alaska Kid,television series | bucket: tv_series,tv_series,The Alaska Kid,Germany,1993-12-01,,0,4
Q8539,The Big Bang Theory,American television sitcom (2007–2019) | bucket: tv_series,tv_series,The Big Bang Theory,United States,2007-09-24,2019-05-16,0,4
Q117878374,The Bridge of Drama,Turkish folk song | bucket: musical_work,musical_work,Drama Köprüsü,Turkey,,,0,4
Q19987,The Catalyst,2010 single by Linkin Park | bucket: musical_work,musical_work,The Catalyst,United States,2010-08-26,2010-08-26,0,4
Q328124,The Crown Prince,2006 television film directed by Robert Dornhelm | bucket: tv_series,tv_series,The Crown Prince (2006 film),Austria,2006-01-01,2006-01-01,0,4
Q49608,The Elder Scrolls IV: Knights of the Nine,expansion to the video game The Elder Scrolls IV: Oblivion | bucket: video_game,video_game,The Elder Scrolls IV: Knights of the Nine,United States,2006-11-21,2006-11-21,0,4
Q24605,The Future Is Wild,2002 television miniseries | bucket: tv_series,tv_series,The Future Is Wild,United Kingdom,2002-04-02,2002-06-25,0,4
Q710903,The Galaxy Railways,anime | bucket: film,film,The Galaxy Railways,Japan,,,0,4
Q276606,The Greatest View,single | bucket: musical_work,musical_work,The Greatest View,,2002-01-28,2002-01-28,0,4
Q726227,The Hardest Part,Blondie song | bucket: musical_work,musical_work,The Hardest Part (Blondie song),United States,1980-01-01,1980-01-01,0,4
Q122755874,The Hidden Treasure of Area Zero,downloadable content for Pokémon Scarlet and Violet | bucket: video_game,video_game,The Hidden Treasure of Area Zero,Japan,2023-02-27,2023-02-28,0,4
Q127560,The Incredible Journey of Mary Bryant,2005 miniseries directed by Peter Andrikidis | bucket: tv_series,tv_series,The Incredible Journey of Mary Bryant,Australia,2005-01-01,2005-01-01,0,4
Q130331621,The Indigo Disk,part 2 of The Hidden Treasure of Area Zero | bucket: video_game,video_game,The Indigo Disk,,2023-12-14,2023-12-14,0,4
Q196235,The Last Don,1997 television miniseries | bucket: tv_series,tv_series,The Last Don (miniseries),United States,1997-05-11,1997-05-14,0,4
Q851524,The Long Love Letter,Japanese television series | bucket: tv_series,tv_series,The Long Love Letter,Japan,2002-01-09,2002-03-20,0,4
Q467807,The Magical Legend of the Leprechauns,1999 film directed by John Henderson | bucket: tv_series,tv_series,The Magical Legend of the Leprechauns,United States; United Kingdom,1999-11-07,2000-07-22,0,4
Q284006,The Memory Remains,1997 single by Metallica | bucket: musical_work,musical_work,The Memory Remains,United States,1997-11-11,1997-11-11,0,4
Q2627471,The Muppets Valentine Show,1974 film directed by Jim Henson | bucket: film,film,The Muppets Valentine Show,United States,1974-01-30,1974-01-30,0,4
Q284607,The Night Out,single | bucket: musical_work,musical_work,The Night Out,,2012-01-01,2012-01-01,0,4
Q982786,The Oaks,television series | bucket: film,film,The Oaks (TV pilot),United States,2008-01-01,,0,4
Q374556,The Orange Box,2007 video game compilation by Valve Corporation | bucket: video_game,video_game,The Orange Box,United States; United Kingdom,2007-10-10,2007-12-20,0,4
Q3988606,The Outsider,cancelled video game | bucket: video_game,video_game,The Outsider (video game),,,,0,4
Q2414187,The Shadow of Yserbius,1991 video game | bucket: video_game,video_game,The Shadow of Yserbius,United States,1991-01-01,1991-01-01,0,4
Q17187310,The Sims 2: Kitchen & Bath Interior Design Stuff,bucket: video_game,video_game,The Sims 2: Kitchen & Bath Interior Design Stuff,United States,2007-11-05,2007-11-05,0,4
Q2478016,The Sims 3 Stuff packs,minor expansion packs for The Sims 3 | bucket: video_game,video_game,Stuff packs for The Sims 3,United States,,,0,4
Q18647543,The Sims 3: Fast Lane Stuff,bucket: video_game,video_game,The Sims 3: Fast Lane Stuff,,,,0,4
Q98937581,The Sims 4 Star Wars: Journey to Batuu,2020 video game developed by The Sims Studio | bucket: video_game,video_game,The Sims 4: Star Wars: Journey to Batuu,United States,2020-09-08,2020-09-08,0,4
Q24514702,The Sims 4: Dine Out,2016 game pack for The Sims 4 | bucket: video_game,video_game,The Sims 4: Dine Out,United States,2016-06-07,2016-06-07,0,4
Q50295643,The Sims 4: Jungle Adventure,2018 game pack to The Sims 4 | bucket: video_game,video_game,The Sims 4: Jungle Adventure,United States,2018-02-27,2018-02-27,0,4
Q18808215,The Sims 4: Outdoor Retreat,2015 game pack for The Sims 4 | bucket: video_game,video_game,The Sims 4: Outdoor Retreat,United States,2015-01-13,2015-01-13,0,4
Q30641763,The Sims 4: Parenthood,2017 game pack to The Sims 4 | bucket: video_game,video_game,The Sims 4: Parenthood,United States,2017-05-30,2017-05-30,0,4
Q81604750,The Sims 4: Realm of Magic,The Sims 4 magic-themed game pack released in 2019 | bucket: video_game,video_game,The Sims 4: Realm of Magic,,2019-09-10,2019-09-10,0,4
Q20772014,The Sims 4: Spa Day,2015 game pack for The Sims 4 | bucket: video_game,video_game,The Sims 4: Spa Day,United States,2015-07-14,2015-07-14,0,4
Q61811865,The Sims 4: StrangerVille,2019 game pack for The Sims 4 | bucket: video_game,video_game,The Sims 4: StrangerVille,United States,2019-02-26,2019-02-26,0,4
Q28532739,The Sims 4: Vampires,"2017 video game, game pack for The Sims 4 | bucket: video_game",video_game,The Sims 4: Vampires,United States,2017-01-24,2017-01-24,0,4
Q1143838,The Super Dimension Fortress Macross: Flash Back 2012,Japanese original video animation | bucket: film,film,The Super Dimension Fortress Macross: Flash Back 2012,Japan,1987-06-21,1987-06-21,0,4
Q130331588,The Teal Mask,part 1 of The Hidden Treasure of Area Zero | bucket: video_game,video_game,The Teal Mask,,2023-09-13,2023-09-13,0,4
Q726174,The Thing I Like,single by Aaliyah | bucket: musical_work,musical_work,The Thing I Like,United States,1995-08-03,1995-08-03,0,4
Q48777,The Waltons,American 1972–1981 television series | bucket: tv_series,tv_series,The Waltons,United States,1972-09-01,1981-06-04,0,4
Q3016725,The Wonderful Maladys,television pilot | bucket: film,film,The Wonderful Maladys,United States,2009-01-01,,0,4
Q12766,The World at War,British television documentary series about the Second World War (1973-1974) | bucket: tv_series,tv_series,The World at War,United Kingdom,1973-10-31,1974-05-08,0,4
Q2744,The X-Files,1993–2002 American science fiction-drama television series | bucket: tv_series,tv_series,The X-Files,United States,1993-09-10,2018-03-21,0,4
Q49022,The Young Ones,British sitcom | bucket: tv_series,tv_series,The Young Ones (TV series),United Kingdom,1982-11-09,1984-06-19,0,4
Q15912501,The duck is floating in Tisza,Ukrainian folk song | bucket: musical_work,musical_work,A Duckling Swims in the Tisza,Ukraine,,,0,4
Q4003185,Thor,super hero in the Ultimate Marvel Universe | bucket: fictional_character,fictional_character,Thor (Ultimate Marvel),,,,0,4
Q3991098,Tiamat,dragon deity from the Dungeons & Dragons franchise | bucket: fictional_character,fictional_character,Tiamat (Dungeons & Dragons),,,,0,4
Q280614,Timebomb,2012 single by Kylie Minogue | bucket: musical_work,musical_work,Timebomb (Kylie Minogue song),,2012-05-25,2012-05-25,0,4
Q7808560,TinyHELL,1989 video game | bucket: video_game,video_game,TinyHELL,,1989-01-01,1989-01-01,0,4
Q7808566,TinyTIM,MUSH by Jason Scott | bucket: video_game,video_game,TinyTIM,,1990-01-01,1990-01-01,0,4
Q102177082,Titilayo Laoye-Tomori,Nigerian politician | bucket: human,human,Titilayo Laoye-Tomori,Nigeria,1948-12-22,,0,4
Q172841,Token Racing,Formula One team | bucket: sports_team,sports_team,Token Racing,United Kingdom,,,0,4
Q7813610,Tokitsukaze stable,stable of sumo wrestlers | bucket: sports_team,sports_team,Tokitsukaze stable,Japan,,,0,4
Q11406815,Tokiwayama stable,a stable of sumo wrestlers in Japan | bucket: sports_team,sports_team,Minatogawa stable,Japan,,,0,4
Q26251124,Tokunbo Abiru,"Accomplished Nigerian Banker, Chartered Accountant and Politician | bucket: human",human,Tokunbo Abiru,Nigeria,1964-03-25,,0,4
Q987069,Tokyo Marble Chocolate,2007 Japanese original video animation | bucket: film,film,Tokyo Marble Chocolate,Japan,2007-01-01,2007-01-01,0,4
Q172987,Toleman,British motor racing team | bucket: sports_team,sports_team,Toleman,United Kingdom,,,0,4
Q7820348,Tomozuna stable,stable of sumo wrestlers | bucket: sports_team,sports_team,Ōshima stable (2022),Japan,,,0,4
Q171490,Tony Brise,English racing driver (1952-1975) | bucket: human,human,Tony Brise,United Kingdom,1952-03-28,1975-11-29,0,4
Q195833,TotalEnergies,cycling team | bucket: sports_team,sports_team,Team TotalEnergies,France,2000-01-01,,0,4
Q861449,Tough,Japanese manga series | bucket: film,film,Tough (manga),Japan,,,0,4
Q3179613,Transformers: Zone,original video animation | bucket: film,film,Transformers: Zone,Japan,1990-07-21,1990-07-21,0,4
Q3241,Treading Water,2011 song by Alex Clare | bucket: musical_work,musical_work,Treading Water (Alex Clare song),,2011-05-27,2011-05-27,0,4
Q839901,Tristia of the Deep-Blue Sea,2002 video game | bucket: film,film,Tristia: Legacy,,2002-07-20,2002-07-20,0,4
Q265009,Try Honesty,single | bucket: musical_work,musical_work,Try Honesty,,2003-09-01,2003-09-01,0,4
Q32463,Tsunami: The Aftermath,2006 television mini-series | bucket: tv_series,tv_series,Tsunami: The Aftermath,United States; United Kingdom,2006-11-28,2006-12-05,0,4
Q283961,Twenty Foreplay,1996 single by Janet Jackson | bucket: musical_work,musical_work,Twenty Foreplay,United States,1996-01-01,1996-01-01,0,4
Q2085,Twin Peaks,American drama television series from 1990–1991 | bucket: tv_series,tv_series,Twin Peaks,United States,1990-04-08,1991-06-10,0,4
Q1350259,Ty Zh Mene Pidmanula,Ukrainian traditional song | bucket: musical_work,musical_work,Ty zh mene pidmanula,Ukraine; Russian Empire,,,0,4
Q171992,Tyrrell Racing,motor racing team | bucket: sports_team,sports_team,Tyrrell Racing,United Kingdom,1958-01-01,,0,4
Q746709,Tārā,female Bodhisattva | bucket: fictional_character,fictional_character,Tara (Buddhism),,,,0,4
Q280790,U Don't Know Me,single by Brandy Norwood | bucket: musical_work,musical_work,U Don't Know Me (Like U Used To),United States,1999-09-28,1999-09-28,0,4
Q10238,Unborn Love,song by German recording artist C. C. Catch | bucket: musical_work,musical_work,Unborn Love,,2010-01-01,2010-01-01,0,4
Q276728,Under the Westway,single | bucket: musical_work,musical_work,Under the Westway,,2012-07-02,2012-07-02,0,4
Q726225,Union City Blue,single | bucket: musical_work,musical_work,Union City Blue,United States,1979-11-01,1979-11-01,0,4
Q16796730,Unreal Tournament,cancelled first-person shooter video game | bucket: video_game,video_game,Unreal Tournament (cancelled video game),United States,,,0,4
Q1464360,Unut,"Prehistoric Egyptian snake deity, later depicted as a hare- or lion-headed goddess | bucket: fictional_character",fictional_character,Unut,,,,0,4
Q113502405,Vaas: Insanity,Far Cry 6 DLC | bucket: video_game,video_game,Vaas: Insanity,,2021-01-01,2021-01-01,0,4
Q848792,Vacansoleil-DCM,cycling team | bucket: sports_team,sports_team,Vacansoleil–DCM,Netherlands,2005-01-01,2013-01-01,0,4
Q1366849,Vajrapani,Mahayana bodhisattva | bucket: fictional_character,fictional_character,Vajrapani,,,,0,4
Q2380086,Vajrasattva,deity in Buddhism | bucket: fictional_character,fictional_character,Vajrasattva,,,,0,4
Q255294,Vanessa Bell,British painter and interior designer (1879–1961) | bucket: human,human,Vanessa Bell,United Kingdom,1879-05-30,1961-04-07,0,4
Q4009190,Vecna,Dungeons & Dragons character | bucket: fictional_character,fictional_character,Vecna,,,,0,4
Q172483,Vel's Parnelli Jones Racing,American racecar team and constructor | bucket: sports_team,sports_team,Vel's Parnelli Jones Racing,United States,1969-01-01,,0,4
Q4010540,Vext,1999 comic book by DC Comics | bucket: fictional_character,fictional_character,Vext,United States,,,0,4
Q106241893,Vida Newsom,American suffragist and clubwoman | bucket: human,human,Vida Newsom,United States,1873-01-04,1938-07-08,0,4
Q128827,Vini Zabù,Italian cycling team | bucket: sports_team,sports_team,Vini Zabù,Italy; United Kingdom,2009-01-01,2021-01-01,0,4
Q2529275,Visistacaritra,bodhisattva in the Lotus Sutra | bucket: fictional_character,fictional_character,Viśiṣṭacāritra,,,,0,4
Q2529261,Visuddhacaritra,one of four great bodhisattvas mentioned in the 15th chapter of the Lotus Sutra | bucket: fictional_character,fictional_character,Viśuddhacāritra,,,,0,4
Q35718,WWE Main Event,WWE television program | bucket: tv_series,tv_series,WWE Main Event,United States,2012-10-03,2012-10-03,0,4
Q35730,WWE Saturday Morning Slam,WWE television program | bucket: tv_series,tv_series,WWE Saturday Morning Slam,United States,2012-08-25,2013-05-11,0,4
Q35622,WWE SmackDown,American professional wrestling television program produced by WWE | bucket: tv_series,tv_series,WWE SmackDown,United States,1999-04-22,1999-04-22,0,4
Q35752,WWE Superstars,WWE television program | bucket: tv_series,tv_series,WWE Superstars,United States,2009-04-16,2016-11-25,0,4
Q35964,WWE Vintage Collection,WWE television program | bucket: tv_series,tv_series,WWE Vintage,United States,2008-06-08,,0,4
Q146007,Wadjet,"ancient Egyptian snake-headed goddess, symbolizing Lower Egypt | bucket: fictional_character",fictional_character,Wadjet,,,,0,4
Q913202,Wagner Bazin WB,Belgian UCI ProTeam | bucket: sports_team,sports_team,Wagner Bazin WB,Belgium,2011-01-01,2025-01-01,0,4
Q19988,Waiting for the End,2010 single by Linkin Park | bucket: musical_work,musical_work,Waiting for the End,United States,2010-10-01,2010-10-01,0,4
Q172997,Walter Wolf Racing,sports team | bucket: sports_team,sports_team,Walter Wolf Racing,Canada,,,0,4
Q2742840,Warcraft II: The Dark Saga,1997 video game compilation for Sega Saturn and PlayStation | bucket: video_game,video_game,Warcraft II: The Dark Saga,,1997-01-01,1997-01-01,0,4
Q1138680,Watashitachi no Kyōkasho,Japanese television series | bucket: tv_series,tv_series,Our Textbook,Japan,2007-04-12,2007-06-28,0,4
Q851508,Water Boys,Japanese TV series | bucket: tv_series,tv_series,Water Boys (TV series),Japan,2003-07-01,2003-09-09,0,4
Q632486,Water Boys 2,Japanese drama series | bucket: tv_series,tv_series,Water Boys 2,Japan,2004-07-06,2004-09-21,0,4
Q3275975,Weather Woman,Japanese manga series | bucket: film,film,Weather Woman,Japan,1995-01-01,1995-01-01,0,4
Q4018743,Wee Jas,fictional deity from Dungeons & Dragons | bucket: fictional_character,fictional_character,Wee Jas,,,,0,4
Q282076,Welcome to My Life,2004 single by Simple Plan | bucket: musical_work,musical_work,Welcome to My Life,,2004-09-14,2004-09-14,0,4
Q946419,Weneg,deity | bucket: fictional_character,fictional_character,Weneg (deity),,,,0,4
Q19295,Wepset,ancient Egyptian goddess | bucket: fictional_character,fictional_character,Wepset,,,,0,4
Q2620491,Werethekau,Egyptian deity | bucket: fictional_character,fictional_character,Werethekau,,,,0,4
Q19980,What I've Done,2007 single by Linkin Park | bucket: musical_work,musical_work,What I've Done,United States,2007-04-02,2007-04-02,0,4
Q281938,Whatcha Think About That,single | bucket: musical_work,musical_work,Whatcha Think About That,United States,2008-09-09,2008-09-09,0,4
Q2720493,Whitebeard,fictional character from One Piece | bucket: fictional_character,fictional_character,Edward Newgate,,,,0,4
Q568957,Wiesenhof-Felt,cycling team | bucket: sports_team,sports_team,Wiesenhof–Felt,Germany,2001-01-01,2007-01-01,0,4
Q171337,Williams Racing,British Formula One team and constructor | bucket: sports_team,sports_team,Williams Racing,United Kingdom,1977-01-01,,0,4
Q52497,Wipeout,American reality game show | bucket: tv_series,tv_series,Wipeout (2008 game show),United States,2008-06-24,2014-09-07,0,4
Q276610,Without You,2002 single by Silverchair | bucket: musical_work,musical_work,Without You (Silverchair song),,2002-05-13,2002-05-13,0,4
Q283877,Working My Way Back to You,single | bucket: musical_work,musical_work,Working My Way Back to You,United States,1966-01-01,1966-01-01,0,4
Q168349,World Without End,2012 TV-Mini Series directed by Michael Caton-Jones | bucket: tv_series,tv_series,World Without End (miniseries),Canada,2012-01-01,2012-12-03,0,4
Q50923,World's Most Amazing Videos,American television series | bucket: tv_series,tv_series,World's Most Amazing Videos,United States,1999-03-03,2008-03-28,0,4
Q74189,Wosret,Egyptian deity | bucket: fictional_character,fictional_character,Wosret,,,,0,4
Q2253667,X-Men: Pryde of the X-Men,television pilot | bucket: film,film,X-Men: Pryde of the X-Men,United States,1989-01-01,,0,4
Q253127,Xacobeo-Galicia,cycling team | bucket: sports_team,sports_team,Xacobeo–Galicia,Spain,2007-01-01,2010-01-01,0,4
Q8043361,Xbox Exhibition disks,2002 video game | bucket: video_game,video_game,Xbox Exhibition disks,,2002-01-01,2002-01-01,0,4
Q38497,Xena: Warrior Princess,American–New Zealand fantasy series (1995–2001) | bucket: tv_series,tv_series,Xena: Warrior Princess,United States,1995-09-04,2001-06-18,0,4
Q563201,Yahya ibn Abd al-Aziz,Hammadid Sultan 1121-1152 | bucket: human,human,Yahya ibn Abd al-Aziz,,1110-01-01,1163-01-01,0,4
Q4022878,Yondalla,fictional character from Dungeons & Dragons | bucket: fictional_character,fictional_character,Yondalla,,,,0,4
Q726178,You Mean the World to Me,1994 single by Toni Braxton | bucket: musical_work,musical_work,You Mean the World to Me (Toni Braxton song),,1994-04-22,1994-04-22,0,4
Q284580,Young Forever,single | bucket: musical_work,musical_work,Young Forever,United States,2010-01-11,2010-01-11,0,4
Q1050476,Zaion: I Wish You Were Here,2001 original video animation | bucket: film,film,Zaion: I Wish You Were Here,Japan,2001-01-01,2001-01-01,0,4
Q144550,Zak McKracken: Between Time and Space,2008 video game | bucket: video_game,video_game,Zak McKracken: Between Time and Space,Germany,2008-04-20,2008-04-20,0,4
Q144302,Zayd ibn Thabit,Arabic scribe and Qur'anic collator (c.610-c.660) | bucket: human,human,Zayd ibn Thabit,,0611-01-01,0665-01-01,0,4
Q3013,iCarly,2007 American teen sitcom | bucket: tv_series,tv_series,ICarly,United States,2007-09-08,2012-11-23,0,4
Q212785,kakuro,logic puzzle often referred to as a mathematical transliteration of the crossword | bucket: video_game,video_game,Kakuro,,1966-01-01,1966-01-01,0,4
Q1186594,list of Case Closed OVAs,Wikimedia list article | bucket: film,film,List of Case Closed TV specials and OVAs,,,,0,4
Q2406,¿Dónde Están Corazón?,single released by Enrique Iglesias | bucket: musical_work,musical_work,¿Dónde Están Corazón?,,2007-01-01,2008-02-01,0,4
Q1050609,ÉX-Driver,original video animation | bucket: film,film,ÉX-Driver,Japan,,,0,4
Q416174,Ākāśagarbha,"bodhisattva in Chinese, Japanese and Korean Buddhism | bucket: fictional_character",fictional_character,Ākāśagarbha,,,,0,4
Q8081671,Ōnomatsu stable,organization of sumo wrestlers | bucket: sports_team,sports_team,Ōnomatsu stable,Japan,,,0,4
Q8081707,Ōshima stable,stable of sumo wrestlers | bucket: sports_team,sports_team,Ōshima stable,Japan,,,0,4
Q8081744,Ōtake stable,professional sumo stable | bucket: sports_team,sports_team,Ōtake stable,Japan,,,0,4
